count,HR,DY,pas_count,avg_trip_dist,avg_trip_time
22527,14,2013-10-13,1.7688995427708971,3.293005726461581,918.2673680472323
24562,2,2013-10-13,1.8010748310398177,3.17087126455501,689.4797247781125
24901,12,2013-10-12,1.7504919481145336,2.6808573952853263,786.0733705473676
23435,13,2013-10-10,1.6517601877533603,2.925613825474719,931.9784937059953
4729,5,2013-10-10,1.5923028124339185,4.930714738845418,683.0285472615775
23241,7,2013-10-17,1.5748892044232177,2.7802801084290683,737.1817477733316
2428,3,2013-10-15,1.630148270181219,3.5958237232289956,594.9295716639209
29618,21,2013-10-19,1.8104193395907895,2.6290934566817503,726.2695320413262
11584,6,2013-10-15,1.5270200276243093,3.3206094613259696,602.3568715469613
32810,22,2013-09-21,1.8323072234074977,2.667323986589454,799.7845778725998
24822,9,2013-09-20,1.6226331480138587,2.6047224236564337,884.3466682781403
22888,15,2013-09-20,1.7034690667598742,3.183283379937085,989.0403268088081
21462,23,2013-09-17,1.701425775789768,3.256734693877552,712.972556145746
6015,2,2013-09-19,1.7039068994181215,3.3692901080631765,642.4372402327515
22505,15,2013-09-17,1.7041546323039325,2.9038840257720495,964.5407687180626
24630,17,2013-09-16,1.6827446203816483,2.89702801461632,862.2653268371904
22450,7,2013-09-20,1.60815144766147,2.810309131403119,727.3753229398664
5410,2,2013-10-14,1.6730129390018484,3.4313012939001855,623.4112754158965
4525,5,2013-10-14,1.6039779005524861,6.061480662983429,747.1706077348066
19870,11,2013-07-14,1.7552088575742326,2.9432727730246664,656.6096628082537
31214,19,2013-07-09,1.714390978407125,2.541843083231875,701.8060485679503
5936,5,2013-07-14,1.7484838274932615,4.4222102425876,689.0165094339623
25006,9,2013-07-12,1.6429656882348236,2.5556530432696225,822.652883308006
19840,11,2013-07-13,1.7664818548387098,2.7447142137096785,689.6913810483871
29809,21,2013-07-10,1.7235398705089067,2.9269086517494736,679.2007782884364
25772,14,2013-11-02,1.7590408194940246,2.5907806922241168,734.3359847896943
20149,2,2013-11-03,1.805201250682416,3.1861055139212926,656.4927291677006
18435,10,2013-11-03,1.7300244100895037,2.7084773528614035,600.3270409547057
5265,5,2013-11-02,1.6670465337132003,4.559773979107315,685.1399810066476
20207,0,2013-07-04,1.8082842579304201,3.0992373929826287,652.1255505517889
16011,14,2013-07-04,1.7968271813128474,3.0435744175879065,612.9267378677159
14277,0,2013-07-03,1.7356587518386215,3.380581354626327,663.9350003502136
3994,3,2013-07-03,1.686279419128693,3.5042188282423643,610.9707060590887
34446,18,2013-01-23,1.6787435406142948,2.295079544794749,707.6278522905417
33467,0,2013-01-27,1.847222637224729,2.818603400364529,706.1635641079272
35814,19,2013-01-31,1.6744848383313788,2.409555760317194,693.7256380186519
27945,8,2013-01-28,1.6136339237788513,2.4638765432098784,760.4621935945607
24414,10,2013-01-24,1.6938641762922912,2.3311747358073305,735.5822888506594
23090,13,2013-11-15,1.646167171935903,2.952367258553491,918.2569943698571
27796,18,2013-11-15,1.7032306806734783,2.6742218304792074,943.0895092819111
21573,2,2013-09-14,1.798312705696936,3.1657590506651867,674.947897835257
29942,18,2013-09-10,1.6856589406185292,2.5464731814842008,844.987275399105
23787,10,2013-09-10,1.653424139235717,2.486707445243196,898.7143397654181
32645,19,2013-09-11,1.6862306631949762,2.4969557359473105,719.3073671312605
22206,13,2013-09-09,1.6695037377285418,2.9232486715302186,832.3801224894173
31857,20,2013-09-13,1.7566939762061713,2.7400787895909833,724.1911667765327
23417,20,2013-09-08,1.7363880941196566,3.106954776444465,742.1815774864415
18278,10,2013-09-15,1.7414925046503993,2.8474887843308903,610.4958419958419
23940,9,2013-11-04,1.6165831244778612,2.674735171261492,866.4761904761905
5648,2,2013-11-07,1.6306657223796035,3.2659720254957465,608.6389872521246
33688,20,2013-11-08,1.7610721918784136,2.7096360721918797,764.8063405366896
31292,20,2013-11-06,1.6808449443947335,2.8308126677745147,712.4157612169245
24709,17,2013-11-05,1.6618640981019062,2.721814318669312,855.0889959124206
26293,8,2013-11-08,1.612406343893812,2.537705092610203,894.8498459666071
24744,14,2013-11-08,1.691925315227934,3.0866658583899125,1039.475509214355
5265,5,2013-11-08,1.531244064577398,5.239489078822413,700.5946818613485
5809,1,2013-11-05,1.6835944224479256,3.3043604751248066,617.5500086073334
14944,23,2013-11-10,1.7315979657387581,3.755889320128482,664.9860813704497
3391,4,2013-11-07,1.630197581834267,4.647738130345029,674.9259805367149
2468,3,2013-11-05,1.6077795786061588,3.537828200972447,620.3614262560778
23089,10,2013-10-30,1.6354108016804538,2.4166031443544567,840.7494477889904
25671,11,2013-03-06,1.651552335320011,2.411247711425344,786.1721008141483
24474,15,2013-03-05,1.6727547601536323,2.749103538448964,806.671937566397
21528,16,2013-03-06,1.689241917502787,2.6948100148643577,721.868171683389
21609,16,2013-03-04,1.6927669026794392,2.8086311259197547,717.0095793419408
2362,3,2013-03-05,1.6689246401354785,3.5713928873835705,611.8607112616427
27702,17,2013-03-07,1.6960147281784708,2.5507544581618578,798.4937188650639
32212,21,2013-03-08,1.7662982739351794,2.8073214950949885,642.8215571836582
5073,5,2013-03-08,1.540114330770747,4.423177606938697,697.4042972600039
21267,13,2013-08-31,1.8314289744674848,2.9606916819485583,890.7107725584239
24759,22,2013-08-27,1.7310069065794256,3.1620970152267858,685.6695343107557
5313,6,2013-08-31,1.6028609072087332,5.021607378129119,692.9343120647468
9592,4,2013-08-31,1.783465387823186,4.016006046705586,692.3172435362802
7134,7,2013-08-31,1.6389122511914775,4.314167367535745,634.5775161199888
2628,4,2013-08-27,1.660578386605784,3050.309181887368,655.3146879756468
15349,1,2013-08-30,1.7579646882533064,5.022325232914189,635.2389732230113
6970,1,2013-08-26,1.7173601147776183,3.5886040172166402,1265.8994261119083
7273,10,2013-08-11,2.1605939777258354,3.285805032311294,639.1654062972639
11897,0,2013-12-27,1.7685971253257124,3.41243338656804,647.650584180886
6047,2,2013-12-27,1.7471473457913014,3.229216140234827,591.1455267074582
22803,11,2013-12-05,1.6525895715476033,2.512619830724032,882.8804104723063
24842,9,2013-11-25,1.6060301102970775,2.4168822961114262,834.2428548426053
32872,23,2013-11-22,1.7904599659284497,3.0714440861523484,752.3065831102458
20436,16,2013-01-04,1.7186337835192798,2.653285378743398,686.2298884321785
26767,20,2013-01-03,1.7075503418388314,2.76648597153211,610.7322449284567
12673,3,2013-01-05,1.7947605144796024,3.382105263157903,631.6157973644756
4219,5,2013-01-06,1.7262384451291775,5.176776487319268,742.7774354112349
28463,18,2013-01-05,1.7911323472578435,2.480034781997685,669.601061026596
24476,20,2013-01-07,1.6586452034646184,2.8702508579833252,589.3385357084491
11570,6,2013-01-09,1.5351771823681937,3.005001728608468,550.0500432152118
23759,23,2013-01-10,1.7123195420682689,3.1664522917631204,672.1556462814092
31512,20,2013-01-10,1.66990352881442,2.848615765422706,680.1241431835491
32039,20,2013-09-06,1.7567339804613127,2.7564820999406945,742.9289303661163
4891,5,2013-09-07,1.7004702514823145,4.448159885503987,685.8979758740544
23238,17,2013-09-07,1.7905155348997333,2.8467307857819084,816.8777003184439
22154,11,2013-09-06,1.6825403990250067,2.630470795341699,839.5405795793084
25377,8,2013-09-25,1.6163849154746424,2.4776210742010423,917.0997753871616
23037,9,2013-09-25,1.619959196075878,2.4833602465598816,963.1584407691973
10112,0,2013-04-08,1.6875,3.739872428797468,633.6698971518987
25598,1,2013-04-13,1.7865458238924916,3.1038780373466692,671.7634580826627
23465,12,2013-04-16,1.6804176432985298,2.5153799275516713,870.2433837630514
31736,22,2013-04-10,1.710391983866902,2.9608794429039587,688.4572409881523
21808,11,2013-04-30,1.6548055759354365,2.503210748349231,806.8559702861336
17002,13,2013-11-28,1.7939654158334313,2.9975667568521343,788.0170568168451
25903,22,2013-11-26,1.7369416669883797,2.895326024012665,766.7364784001853
17288,14,2013-11-28,1.7938454419250347,3.1169221425266107,787.7613951874132
25486,9,2013-11-15,1.6079808522325982,2.5114243113866404,877.4298830730597
26409,13,2013-11-16,1.73456018781476,2.579343784315949,773.6229694422356
23980,17,2013-11-19,1.6778565471226021,2.657139282735608,880.426105087573
23207,13,2013-11-22,1.6345930107295212,2.9056202869823813,890.1809367863144
5501,6,2013-04-27,1.6238865660788948,4.382972186875113,645.1443373932012
25133,13,2013-04-04,1.7013886125810687,2.767796124617036,868.7935383758405
24565,19,2013-04-14,1.7410136372888256,2.920276816608999,710.5035212700998
25730,23,2013-03-13,1.7014380101049358,3.2469109988340437,681.1804508356005
28678,8,2013-03-15,1.6284608410628356,2.5016029709184724,828.2100913592301
21077,11,2013-03-11,1.6337714095933957,2.611613607249607,765.9553067324572
33481,21,2013-03-15,1.7755144708939399,2.82774140557331,690.6204713120875
23503,7,2013-03-01,1.6090711824022466,2.713721652554991,675.8098540611837
32191,19,2013-12-12,1.7182131651703891,2.588234599732848,874.2437637849089
21565,10,2013-12-15,1.7245073035010434,2.6826886158126646,594.7724089960584
24078,14,2013-12-12,1.6774649057230666,3.037412575795335,1098.999875404934
21965,12,2013-12-09,1.65886637832916,2.6541065331208817,849.2280446164352
1871,3,2013-12-26,1.7124532335649385,3.603329770176377,594.9342597541422
3744,3,2013-02-28,1.6311431623931625,3.5479246794871795,612.1201923076923
3134,3,2013-02-27,1.6403956604977665,3.5176675175494583,638.7099553286535
5021,5,2013-02-27,1.581557458673571,3.7971878111929875,614.3172674765983
24303,13,2013-02-28,1.654692836275357,2.697955396453107,783.6133810640662
25759,12,2013-02-21,1.651228696766179,2.4015082107224677,741.9305097247563
24599,15,2013-02-24,1.7479572340339038,3.118160087808449,733.2560673198097
20405,7,2013-02-19,1.5828963489340848,2.849199705954423,649.1417299681451
24938,15,2013-02-22,1.7071537412783704,2.8104471088299023,834.4640708958217
8603,0,2013-12-02,1.6514006741834244,4.426944089271183,684.522259676857
21365,7,2013-12-02,1.5745377954598643,3.1787713550198866,786.9876433419143
25425,8,2013-12-02,1.591897738446411,2.8572070796460123,854.5624778761062
20334,11,2013-12-02,1.6443395298514802,2.9748991836333274,832.8944132979246
27604,18,2013-12-02,1.6745399217504708,2.6793330676713496,874.9180191276627
25519,21,2013-12-02,1.679297778126102,3.300555272542026,690.0128531682276
24802,13,2013-01-11,1.6405128618659786,2.6058301749858868,723.67829207322
22178,11,2013-01-11,1.6338714040941473,2.455299395797631,738.9957615655154
29518,18,2013-01-12,1.7528626600718207,2.451557693610677,681.274341080019
5622,7,2013-01-13,1.5930273923870508,4.054133760227675,594.3610814656706
23952,10,2013-01-15,1.6406980627922512,2.4189478957915775,754.8680694722779
19717,16,2013-01-16,1.673226150022823,2.8098407465638813,750.275396865649
20218,16,2013-01-14,1.6908695222079335,2.7585329904045874,673.2478484518746
25519,17,2013-01-19,1.7912143892785768,2.5254743524432772,668.5795289784082
31041,21,2013-05-14,1.701523791114977,2.900642054057538,655.1571792145871
23454,23,2013-05-14,1.7074699411614223,3.2271100878315084,671.0321053977999
23134,11,2013-05-14,1.6720411515518285,2.5823476268695496,890.4970173770208
4728,5,2013-05-15,1.5839678510998307,4.297233502538071,621.5776226734348
25306,14,2013-05-14,1.6873863905793092,2.678029716272828,867.6179957322374
12478,0,2013-05-14,1.6865683603141528,3.408845968905271,640.8865202756853
5041,5,2013-05-16,1.5516762547113667,4.593223566752624,639.1368776036501
32909,20,2013-05-16,1.712814123795922,2.8251441854811685,719.9969309307485
22575,7,2013-05-17,1.6256035437430787,2.876535991140646,714.5608859357696
5427,5,2013-05-17,1.613598673300166,4.831404090657819,687.4995393403353
18019,9,2013-02-02,1.66207891669904,2.4130950663188853,533.9024363172207
28060,1,2013-02-03,1.8249821810406273,2.9249771917320064,682.2777975766215
21049,11,2013-02-04,1.6121430946838329,2.629480735426861,744.0326381300774
32981,21,2013-02-06,1.69546102301325,2.876125951305301,659.2931081531791
8627,1,2013-02-07,1.6869131795525676,3.1316228121015404,600.1214790773154
22303,16,2013-02-09,1.7965296148500203,2.621576469533242,617.5602385329328
32905,23,2013-02-15,1.7901534721166996,2.9611861419237173,734.4148001823431
21800,2,2013-02-16,1.793073394495413,3.116636697247706,680.7808256880734
16588,3,2013-02-16,1.803412105136243,3.3495056667470453,682.1544489992766
30822,0,2013-02-16,1.8087080656673804,2.9743709038998127,752.9480241386022
29446,8,2013-02-22,1.6327514772804455,2.394554778238129,755.1914351694627
9356,0,2013-02-19,1.665669089354425,4.107297990594271,648.1948482257375
34507,20,2013-03-22,1.7421682557162315,2.7125003622453394,702.5770133596081
30618,18,2013-03-19,1.6613430008491736,2.4533339865438637,669.918903912731
19201,10,2013-03-30,1.7557939690641113,2.594300296859541,583.2850893182647
12306,6,2013-03-20,1.5419307654802534,3.2367983097675905,594.8860718348773
29592,23,2013-03-28,1.7660178426601785,3.126921803190051,701.7484117329008
26603,17,2013-03-23,1.7896101943389844,2.6928917791226517,723.8694508138179
24151,17,2013-03-20,1.667135936400149,2.783791975487559,829.0469959836032
29184,18,2013-12-05,1.7042900219298245,2.689027891995611,935.4667283442982
25768,14,2013-01-17,1.6553865259236262,2.8264265755976434,789.0737348649487
26073,23,2013-01-17,1.7120776281977526,3.1742944808806013,656.7305258313197
18130,22,2013-01-21,1.698896856039713,3.4517589630446777,611.9685052399338
24035,12,2013-01-17,1.622883295194508,2.557407946744325,744.0834200124818
27348,17,2013-01-22,1.6703598069328653,2.438142460143333,715.0876480912681
5704,6,2013-05-11,1.5787166900420757,4.414977208976155,663.7924263674614
22151,2,2013-05-12,1.7983386754548327,3.096700374700914,645.4132544806104
5146,5,2013-05-12,1.6863583365720949,4.37942090944423,667.8791294209094
22418,15,2013-05-12,1.787759835846195,3.482451601391737,889.112766526898
24096,18,2013-05-12,1.7993442895086322,3.1010491367861874,833.4330594289509
25137,17,2013-05-06,1.7101483868401162,2.747340175836416,784.6574770258981
18553,10,2013-05-05,1.755888535546812,2.9185700425807153,714.9786018433676
12375,6,2013-05-07,1.5831919191919193,3.0638044444444423,567.1336565656566
24064,12,2013-05-07,1.6825132978723405,2.557603474069158,850.3156166888298
22284,15,2013-07-20,1.8375067312870221,2.7682063363848486,698.3560402082211
24746,14,2013-07-19,1.7139335650206093,2.8701147660227972,926.4018427220561
6403,2,2013-07-18,1.6921755427143526,3.4330423239106698,630.2469155083554
29043,23,2013-07-18,1.7466515167165926,3.2605643356402565,756.9360947560514
21090,2,2013-07-20,1.7976766239924136,3.102541014698913,640.8150782361308
21447,7,2013-07-16,1.588800298410034,2.736054459831213,703.2342518767193
12079,6,2013-07-24,1.5797665369649805,3.0793335541021647,561.537627287027
22546,7,2013-07-24,1.58790916348798,2.8042952186640644,678.5447085957597
11146,9,2013-08-25,1.709043603086309,3.902378431724384,10622.999551408577
22506,13,2013-08-21,1.7078556829289968,228.66509241979938,871.1579134453035
22124,18,2013-08-25,1.7955161815223286,22.070165431205933,10273.669227987706
26198,22,2013-08-24,1.8653332315443927,2.8153981219940447,5807.3912130697
24532,18,2013-08-24,1.814079569541823,2.8204577694439843,3870.974441545736
24993,22,2013-08-20,1.7459688712839596,3.123945504741321,694.3839475053015
20735,2,2013-08-24,1.8067518688208344,260.3674530986254,674.2232457197974
20361,11,2013-08-22,1.7001129610529935,2.8233726241343766,865.7568881685576
21964,10,2013-08-21,1.684256055363322,2.55641185576398,795.0411582589692
21764,11,2013-08-21,1.709704098511303,2.6488219077375494,831.45924462415
24037,10,2013-05-03,1.6682614302949619,2.5634035029329763,838.6542829804052
26101,14,2013-05-04,1.780276617754109,2.7278000842879626,747.9961304164591
34918,19,2013-05-04,1.825935047826336,2.4805647517039913,736.2033048857323
23319,10,2013-05-01,1.6690252583730005,2.5069136755435464,860.372528839144
32729,20,2013-05-01,1.6964771303736748,2.7796156313972302,701.5086009349507
5018,6,2013-03-03,1.6536468712634516,4.555683539258668,639.2214029493822
25657,15,2013-03-03,1.7598316248976886,3.063328916085284,781.6819581400787
25839,17,2013-01-29,1.6686404272611168,2.4527052130500477,732.8559154766051
24373,15,2013-01-29,1.676568333812005,2.6657625241045326,737.778115127395
5574,5,2013-04-21,1.7160028704700394,4.413505561535704,662.6469321851454
14242,1,2013-04-19,1.7033422272152787,3.4325684594860246,639.7797359921359
13590,6,2013-04-17,1.5871228844738778,2.943108903605592,580.717880794702
12676,6,2013-04-15,1.5969548753550016,3.370795992426633,593.2649100662669
24649,14,2013-04-17,1.6934966935778328,2.84770903484928,884.4049657186904
7812,1,2013-11-20,1.6451612903225807,3.227798259088582,609.5206093189964
22659,8,2013-11-11,1.5909351692484222,2.7521836797740407,806.6881592303279
32197,19,2013-11-16,1.7974656023853155,2.515736869894714,828.0267416218902
3547,2,2013-11-12,1.647589512263885,3.2693543839864687,590.6123484634903
33551,21,2013-06-06,1.7395904742034514,2.938653095287768,774.6805162290244
10306,2,2013-06-07,1.7326799922375316,3.206145934407142,648.9049097613041
25094,10,2013-06-07,1.659440503706065,2.4206196700406477,904.1342950506097
21010,15,2013-06-07,1.7467872441694432,2.897428367444077,1083.9149928605425
24877,2,2013-06-09,1.8213610965952487,3.1451019013546615,697.0266511235278
18547,23,2013-06-09,1.7272335148541542,3.574422278535609,667.2866231735591
23269,13,2013-06-20,1.7106880398813873,2.7981576346211723,908.3786583007435
22617,18,2013-06-09,1.7692885882300924,3.2692523323164067,833.2743511517884
16493,0,2013-02-14,1.7144849330018797,3.3121051355120303,677.0068513914994
23390,7,2013-02-11,1.5744762719110732,2.695636596836258,752.2357417699872
18785,16,2013-02-15,1.6937450093159436,2.9571269630024024,905.5100346020761
33673,20,2013-04-25,1.7228640156802186,2.793713063879075,728.794345618151
21928,16,2013-04-28,1.7922747172564757,3.39520521707406,830.0113097409704
25628,12,2013-05-28,1.6841735601685657,2.526537380989545,878.7053223037303
3498,4,2013-05-30,1.7287021154945683,4.542521440823331,676.2552887364208
25881,7,2013-05-08,1.619296008654998,2.5199327692129425,797.486998183996
24708,13,2013-05-08,1.6964141168852194,2.6476052290755967,1049.162295612757
25701,7,2013-05-09,1.6274853118555699,2.5865195906774083,733.461694097506
25561,22,2013-05-13,1.692187316615156,3.137479754313227,635.5503305817456
25843,14,2013-05-21,1.7247610571528074,2.8385725341485135,970.2565491622489
7360,1,2013-10-02,1.6956521739130435,3.26602038043478,610.3677989130434
34178,20,2013-06-13,1.7183568377318743,2.5586467903329604,724.6534027737141
21383,15,2013-06-14,1.7250151989898517,3.071901042884534,1016.9416358789692
12105,6,2013-06-21,1.5717472118959108,3.4816703841387833,609.1577034283354
12822,6,2013-06-13,1.577600998284199,3.31148260801747,589.2264077367025
5851,7,2013-06-16,1.6051956930439242,4.147942232097076,601.9976072466245
21377,19,2013-06-16,1.7870608598025917,3.05345511531085,707.0087477195116
16195,23,2013-06-16,1.7136153133683236,3.893379438098175,700.8560666872492
28282,9,2013-06-13,1.6406194752846333,2.3874146099992926,917.191853475709
6177,1,2013-06-17,1.6686093572931844,3.6887518212724615,633.5551238465274
27227,8,2013-06-11,1.6504572666838064,2.4967128218312697,816.2465199985309
29558,20,2013-06-14,1.7604709384938089,2.7074879897151356,706.4011773462345
18721,22,2013-06-16,1.757758666737888,3.5732738635756593,713.7420009614871
23854,12,2013-06-19,1.6925882451580447,2.629770688354148,910.0791481512534
7918,1,2013-06-10,1.6792119222025763,3.711329881283153,644.2165950997727
24753,8,2013-06-24,1.6203288490284007,2.7226219044156275,802.977174483901
24224,23,2013-06-25,1.7290703434610304,3.2342003797886414,740.7109478203434
16388,0,2013-06-26,1.6976446180131803,3.647000244081034,760.6710397852087
23839,10,2013-06-26,1.667309870380469,2.509545702420405,845.2656151684215
24754,12,2013-06-27,1.6927769249414235,2.613067383049207,920.7633917750667
21779,13,2013-06-17,1.691583635612287,2.8776091647917728,810.6647688139951
20616,16,2013-06-23,1.7852153667054715,3.424736612339929,790.035506402794
20361,15,2013-05-24,1.7555129905210942,2.938049211728302,1162.527626344482
14461,3,2013-05-26,1.8251158287808589,3.483470714335109,659.9853398796764
18830,15,2013-05-26,1.8347849176845459,3.1572474774296273,781.6658523632501
26077,8,2013-05-20,1.6347355907504697,2.608519001418874,813.0073244621698
12369,6,2013-05-20,1.5663351928207616,3.3968227019160806,616.0907106475867
7667,3,2013-05-27,1.7431850789096126,3.606655797574019,636.4990217816617
3955,3,2013-05-02,1.6664981036662452,3.538050568900124,618.7701643489254
33212,22,2013-01-24,1.7286824039503794,3.0474777188967925,656.3797723714321
21852,10,2013-01-26,1.7126578802855574,2.3843199707120637,561.1436024162548
4398,5,2013-01-23,1.5327421555252387,4.255559345156883,599.93747157799
21306,0,2013-02-08,1.7152914671923403,3.289816483619644,685.1278043743547
15743,21,2013-02-08,1.7726608651464142,2.1413777551927797,567.9053547608461
2008,6,2013-02-09,1.5234063745019921,2.814651394422311,597.6683266932271
27824,9,2013-02-06,1.6145054629097182,2.2808636428982143,776.5218516388729
13869,23,2013-02-04,1.6880092292162376,3.4161540125459684,640.7435287331458
2098,3,2013-02-05,1.5734032411820782,3.57034318398475,635.4675881792183
23449,13,2013-02-05,1.627745319629835,2.4386993048744077,736.4108064309779
12654,4,2013-04-07,1.8123123123123124,3.7047897897897935,670.3797218270903
32064,22,2013-04-06,1.8370758483033933,2.6641389096806356,779.0135666167664
26672,21,2013-04-01,1.6970230953809238,3.1196190761847618,622.1725404919016
3888,2,2013-04-23,1.683641975308642,3.4711625514403313,601.576646090535
6892,1,2013-04-23,1.5980847359257109,4.155488972721997,648.0397562391178
12563,6,2013-04-23,1.5879168988298973,2.9310960757780844,550.734139934729
22217,12,2013-07-03,1.6883017509114642,2.6049219066480607,831.0040059413963
20468,15,2013-07-01,1.7390072307992965,2.8574701973812804,866.7327047097909
6046,7,2013-07-04,1.627026132980483,4.228061528283165,603.7823354283825
16300,16,2013-07-04,1.8315337423312883,2.842866871165652,578.7465644171779
21946,13,2013-12-17,1.652419575321243,2.642912603663531,953.880023694523
12881,23,2013-12-22,1.7042931449421628,3.4509921589938646,674.042465647077
23827,12,2013-12-21,1.757753808704411,2.6492550467956533,715.2003609350736
20156,15,2013-12-19,1.7253423298273467,2.9850764040484203,1106.0957035126016
23699,13,2013-04-23,1.6785940335035234,2.6102932613190446,803.0556563568083
24580,12,2013-05-03,1.6736371033360455,2.721288852725798,878.3517493897477
23278,15,2013-05-19,1.7945270212217543,3.2175045106968,971.069937279835
21229,17,2013-05-17,1.7175561731593574,2.983024636110973,1111.8247680060294
30834,19,2013-07-24,1.7209573847051955,2.5199772977881567,752.5960627878317
17263,0,2013-07-25,1.7316225453281584,3.2959253895614817,728.1683369055205
22528,13,2013-07-25,1.6970436789772727,2.746189186789771,901.6657936789773
2954,4,2013-05-13,1.6106973595125254,4.7071868652674285,685.3337846987137
20851,12,2013-04-01,1.6956500887247614,2.7618368423576807,698.1536616948828
6566,2,2013-10-31,1.6562595187328664,3.369561376789519,627.6655498020103
26237,8,2013-10-31,1.6156191637763464,2.468111826809468,844.1695696916569
22302,7,2013-10-31,1.5918303291184648,2.740647923953009,727.9699130122859
2506,4,2013-10-29,1.5877893056664005,4.3676416600159635,672.4002394253791
21875,0,2013-10-25,1.7286857142857144,3.158601599999998,687.5120914285715
20476,19,2013-01-13,1.7129322133229146,2.738897733932405,614.5665657354953
2648,4,2013-01-14,1.5962990936555892,4.993141993957704,721.9716767371601
24140,10,2013-03-22,1.6571251035625518,2.518254763877383,797.5729908864954
22873,7,2013-03-21,1.5986534341800376,2.6984951689765233,641.2975560704762
12289,6,2013-03-21,1.5582228008788348,3.274978435999677,585.6627878590609
26266,11,2013-03-19,1.668049950506358,2.2955097845122996,784.5823878778649
21624,13,2013-03-19,1.660469848316685,2.584756751757303,730.1045135035146
10557,6,2013-03-26,1.5727953016955574,3.2132812351993922,563.9575637018092
29963,20,2013-10-05,1.8070286686913861,2.5564439475352967,718.12431999466
25252,14,2013-10-04,1.6810153651195945,2.896419689529548,914.6713131633138
28955,23,2013-07-27,1.8543947504748748,2.869374892073906,748.6136418580556
11087,9,2013-07-28,1.7206638405339587,3.250936231622621,597.0600703526653
17715,16,2013-07-29,1.7264465142534575,2.9842365227208543,804.7485746542478
20726,7,2013-07-30,1.586750940847245,2.76088391392454,668.0786451799672
2365,4,2013-02-19,1.6177589852008456,4.839505285412263,667.6410147991544
26490,1,2013-06-22,1.7990939977349942,3.1454790486976196,690.4537561343903
21246,15,2013-06-22,1.7808057987385861,2.897192412689458,786.0325237691801
21724,21,2013-06-23,1.7617381697661572,3.2148356656232724,712.8719849014915
15854,0,2013-06-05,1.710987763340482,3.312432824523781,688.2658635044784
26153,18,2013-06-29,1.8323328107674073,2.7455194432761085,817.0261537873284
27047,21,2013-06-29,1.8348060783081304,2.6827533552704548,706.4536177764631
30785,23,2013-06-29,1.8690920903037194,2.8319438038005544,762.1166802013968
4174,6,2013-12-28,1.6547676090081456,5.2303354096789665,690.9415428845232
23051,18,2013-12-28,1.8722831981258947,2.7694047980564864,906.6061776061777
32565,20,2013-10-25,1.7397205588822355,2.7228813142944923,785.2430216490096
23799,14,2013-03-27,1.7209126433883777,2.818214210681124,812.5009033993025
22160,14,2013-07-31,1.6943140794223828,2.844064981949458,919.0019855595668
27656,20,2013-10-21,1.6607607752386462,3.0228319352039335,661.6329910326873
3399,2,2013-10-21,1.607825831126802,3.4494057075610494,612.8505442777288
24859,9,2013-12-16,1.603725009051048,2.6021070839534954,845.9983909248159
22201,13,2013-12-16,1.6618170352686816,2.7466803297148767,889.1025179045989
25468,1,2013-12-22,1.8140018847180777,3.0597051201507766,677.6644809172294
18475,0,2013-12-18,1.6939106901217862,3.4860416779431644,680.2416238159675
25357,11,2013-01-26,1.7200772962101194,2.4030606932996794,608.7360886540206
22393,12,2013-01-09,1.6393515830839995,2.401663466261775,723.2433349707497
25772,9,2013-01-09,1.6126804283718765,2.338677246624239,758.0547881421697
28247,21,2013-01-12,1.8059616950472617,2.541012496902333,666.0237901370057
18060,23,2013-01-09,1.682890365448505,3.224931893687705,636.1384828349944
21521,10,2013-11-23,1.6822173690813624,2.5665456995492764,652.2039403373449
2533,4,2013-11-19,1.604026845637584,4.8268693249111685,685.3288590604027
14529,9,2013-10-27,1.6900681395829031,2.9300887879413646,567.1168008809966
5029,4,2013-07-26,1.6882083913302843,4.186488367468681,672.1702127659574
18531,18,2013-07-04,1.837947223571313,2.7485408234849755,608.2620473800658
16460,22,2013-11-17,1.7066828675577157,3.5241773997569825,664.1927703523694
28637,19,2013-06-03,1.6638265181408667,2.6593323322973834,661.5788315815204
23156,13,2013-06-05,1.6858265676282604,2.820621437208506,968.9591898428054
26752,8,2013-12-20,1.6304575358851674,2.6853027811004813,815.0986094497607
21332,17,2013-12-20,1.7003093943371461,3.0115488468029237,981.8353647102944
17863,2,2013-12-29,1.8239937300565414,3.280902424004924,642.4248446509545
18931,22,2013-12-24,1.855158206116951,2.7147313929533587,618.2980296867572
4335,5,2013-12-23,1.6048442906574394,5.203506343713955,731.3084198385236
15791,23,2013-12-23,1.7764549426888734,3.10789373693876,639.4531695269458
6891,6,2013-12-24,1.5824989116238573,3.827939341169645,599.4640835872877
30216,18,2013-11-16,1.79183214191157,2.6066458167858086,846.5881652104845
23042,17,2013-11-22,1.6838382084888464,2.8204192344414456,922.5560715215693
17619,16,2013-11-22,1.6932856575288042,3.1651376355071164,960.7198478914808
6812,2,2013-08-01,1.696418085731063,3.2907105108631782,614.0283323546682
2519,5,2013-08-02,1.1718936085748313,4.637991266375544,655.6645494243747
10325,12,2013-08-03,1.385278450363196,2.7071283292978174,794.9919612590799
26312,14,2013-03-28,1.7389784128914563,2.877665323806631,920.9177941623594
23350,14,2013-06-02,1.7894646680942183,3.1620381156316935,919.9960599571734
2963,3,2013-06-04,1.6557543030712116,3.5816402294971312,625.3169085386432
4732,6,2013-06-02,1.6081994928148775,5.121540574809806,683.332628909552
