date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
2012-02-21 00:00:00,46,31,38.5,0,0,40.84,-73.85
2012-02-22 00:00:00,56,43,49.5,0,0,40.84,-73.85
2012-02-23 00:00:00,58,45,51.5,0,0,40.84,-73.85
2012-02-24 00:00:00,45,37,41,0.69,0,40.84,-73.85
2012-02-25 00:00:00,46,34,40,0,0,40.84,-73.85
2012-02-26 00:00:00,43,30,36.5,0,0,40.84,-73.85
2012-02-27 00:00:00,53,32,42.5,0,0,40.84,-73.85
2012-02-28 00:00:00,51,40,45.5,0,0,40.84,-73.85
2012-02-29 00:00:00,41,38,39.5,0.39,0,40.84,-73.85
2012-03-01 00:00:00,40,36,38,0.15,0,40.84,-73.85
2012-03-02 00:00:00,41,33,37,0.2,0,40.84,-73.85
2012-03-03 00:00:00,55,40,47.5,0.12,0,40.84,-73.85
2012-03-04 00:00:00,46,37,41.5,0,0,40.84,-73.85
2012-03-05 00:00:00,44,29,36.5,0,0,40.84,-73.85
2012-03-06 00:00:00,44,26,35,0,0,40.84,-73.85
2012-03-07 00:00:00,60,38,49,0,0,40.84,-73.85
2012-03-08 00:00:00,70,50,60,0,0,40.84,-73.85
2012-03-09 00:00:00,62,37,49.5,0.05,0,40.84,-73.85
2012-03-10 00:00:00,42,29,35.5,0,0,40.84,-73.85
2012-03-11 00:00:00,59,37,48,0,0,40.84,-73.85
2012-03-12 00:00:00,68,45,56.5,0,0,40.84,-73.85
2012-03-13 00:00:00,72,52,62,0.05,0,40.84,-73.85
2012-03-14 00:00:00,69,46,57.5,0,0,40.84,-73.85
2012-03-15 00:00:00,47,43,45,0,0,40.84,-73.85
2012-03-16 00:00:00,48,42,45,0.02,0,40.84,-73.85
2012-03-17 00:00:00,60,42,51,0,0,40.84,-73.85
2012-03-18 00:00:00,63,46,54.5,0,0,40.84,-73.85
2012-03-19 00:00:00,72,49,60.5,0,0,40.84,-73.85
2012-03-20 00:00:00,72,52,62,0,0,40.84,-73.85
2012-03-21 00:00:00,64,54,59,0,0,40.84,-73.85
2012-03-22 00:00:00,76,55,65.5,0,0,40.84,-73.85
2012-03-23 00:00:00,72,58,65,0,0,40.84,-73.85
2012-03-24 00:00:00,59,47,53,0.02,0,40.84,-73.85
2012-03-25 00:00:00,49,45,47,0.01,0,40.84,-73.85
2012-03-26 00:00:00,55,35,45,0,0,40.84,-73.85
2012-03-27 00:00:00,51,30,40.5,0,0,40.84,-73.85
2012-03-28 00:00:00,65,45,55,0.02,0,40.84,-73.85
2012-03-29 00:00:00,61,44,52.5,0,0,40.84,-73.85
2012-03-30 00:00:00,54,40,47,0.07,0,40.84,-73.85
2012-03-31 00:00:00,43,39,41,0.25,0,40.84,-73.85
2012-04-01 00:00:00,53,42,47.5,0.48,0,40.84,-73.85
2012-04-02 00:00:00,56,41,48.5,0.03,0,40.84,-73.85
2012-04-03 00:00:00,64,41,52.5,0,0,40.84,-73.85
2012-04-04 00:00:00,67,47,57,0,0,40.84,-73.85
2012-04-05 00:00:00,57,42,49.5,0,0,40.84,-73.85
2012-04-06 00:00:00,57,39,48,0,0,40.84,-73.85
2012-04-07 00:00:00,60,42,51,0,0,40.84,-73.85
2012-04-08 00:00:00,66,46,56,0,0,40.84,-73.85
2012-04-09 00:00:00,64,50,57,0,0,40.84,-73.85
2012-04-10 00:00:00,61,47,54,0,0,40.84,-73.85
2012-04-11 00:00:00,52,44,48,0,0,40.84,-73.85
2012-04-12 00:00:00,59,44,51.5,0,0,40.84,-73.85
2012-04-13 00:00:00,64,46,55,0,0,40.84,-73.85
2012-04-14 00:00:00,70,50,60,0,0,40.84,-73.85
2012-04-15 00:00:00,76,59,67.5,0,0,40.84,-73.85
2012-04-16 00:00:00,85,62,73.5,0,0,40.84,-73.85
2012-04-17 00:00:00,78,61,69.5,0,0,40.84,-73.85
2012-04-18 00:00:00,61,49,55,0.01,0,40.84,-73.85
2012-04-19 00:00:00,68,49,58.5,0.06,0,40.84,-73.85
2012-04-20 00:00:00,70,52,61,0,0,40.84,-73.85
2012-04-21 00:00:00,72,54,63,0.3,0,40.84,-73.85
2012-04-22 00:00:00,54,47,50.5,1.99,0,40.84,-73.85
2012-04-23 00:00:00,53,44,48.5,0.21,0,40.84,-73.85
2012-04-24 00:00:00,60,43,51.5,0,0,40.84,-73.85
2012-04-25 00:00:00,62,44,53,0,0,40.84,-73.85
2012-04-26 00:00:00,60,45,52.5,0.03,0,40.84,-73.85
2012-04-27 00:00:00,56,42,49,0.03,0,40.84,-73.85
2012-04-28 00:00:00,60,40,50,0,0,40.84,-73.85
2012-04-29 00:00:00,63,44,53.5,0,0,40.84,-73.85
2012-04-30 00:00:00,60,44,52,0,0,40.84,-73.85
2012-05-01 00:00:00,66,50,58,0.82,0,40.84,-73.85
2012-05-02 00:00:00,53,50,51.5,0.03,0,40.84,-73.85
2012-05-03 00:00:00,58,51,54.5,0.32,0,40.84,-73.85
2012-05-04 00:00:00,73,53,63,0.49,0,40.84,-73.85
2012-05-05 00:00:00,61,54,57.5,0,0,40.84,-73.85
2012-05-06 00:00:00,65,54,59.5,0,0,40.84,-73.85
2012-05-07 00:00:00,65,53,59,0.01,0,40.84,-73.85
2012-05-08 00:00:00,65,55,60,0.06,0,40.84,-73.85
2012-05-09 00:00:00,66,57,61.5,0.58,0,40.84,-73.85
2012-05-10 00:00:00,65,54,59.5,0.19,0,40.84,-73.85
2012-05-11 00:00:00,70,50,60,0,0,40.84,-73.85
2012-05-12 00:00:00,78,54,66,0,0,40.84,-73.85
2012-05-13 00:00:00,81,64,72.5,0,0,40.84,-73.85
2012-05-14 00:00:00,71,63,67,0,0,40.84,-73.85
2012-05-15 00:00:00,65,61,63,0.53,0,40.84,-73.85
2012-05-16 00:00:00,78,60,69,0.07,0,40.84,-73.85
2012-05-17 00:00:00,71,54,62.5,0,0,40.84,-73.85
2012-05-18 00:00:00,70,55,62.5,0,0,40.84,-73.85
2012-05-19 00:00:00,78,55,66.5,0,0,40.84,-73.85
2012-05-20 00:00:00,73,58,65.5,0,0,40.84,-73.85
2012-05-21 00:00:00,60,57,58.5,1.53,0,40.84,-73.85
2012-05-22 00:00:00,68,59,63.5,0.15,0,40.84,-73.85
2012-05-23 00:00:00,74,64,69,0.11,0,40.84,-73.85
2012-05-24 00:00:00,64,60,62,0.75,0,40.84,-73.85
2012-05-25 00:00:00,70,59,64.5,0,0,40.84,-73.85
2012-05-26 00:00:00,86,66,76,0,0,40.84,-73.85
2012-05-27 00:00:00,81,67,74,0.06,0,40.84,-73.85
2012-05-28 00:00:00,89,70,79.5,0,0,40.84,-73.85
2012-05-29 00:00:00,91,69,80,0.22,0,40.84,-73.85
2012-05-30 00:00:00,78,69,73.5,0.01,0,40.84,-73.85
2012-05-31 00:00:00,80,66,73,0,0,40.84,-73.85
2012-06-01 00:00:00,71,62,66.5,0.38,0,40.84,-73.85
2012-06-02 00:00:00,76,62,69,0.8,0,40.84,-73.85
2012-06-03 00:00:00,77,60,68.5,0.09,0,40.84,-73.85
2012-06-04 00:00:00,63,54,58.5,0.19,0,40.84,-73.85
2012-06-05 00:00:00,64,52,58,0,0,40.84,-73.85
2012-06-06 00:00:00,72,54,63,0,0,40.84,-73.85
2012-06-07 00:00:00,77,60,68.5,0.03,0,40.84,-73.85
2012-06-08 00:00:00,82,60,71,0,0,40.84,-73.85
2012-06-09 00:00:00,77,70,73.5,0,0,40.84,-73.85
2012-06-10 00:00:00,83,67,75,0.11,0,40.84,-73.85
2012-06-11 00:00:00,77,64,70.5,0.01,0,40.84,-73.85
2012-06-12 00:00:00,72,64,68,0.87,0,40.84,-73.85
2012-06-13 00:00:00,70,64,67,0.44,0,40.84,-73.85
2012-06-14 00:00:00,75,63,69,0,0,40.84,-73.85
2012-06-15 00:00:00,78,62,70,0,0,40.84,-73.85
2012-06-16 00:00:00,79,64,71.5,0,0,40.84,-73.85
2012-06-17 00:00:00,73,61,67,0,0,40.84,-73.85
2012-06-18 00:00:00,71,60,65.5,0,0,40.84,-73.85
2012-06-19 00:00:00,78,64,71,0,0,40.84,-73.85
2012-06-20 00:00:00,97,72,84.5,0,0,40.84,-73.85
2012-06-21 00:00:00,97,81,89,0,0,40.84,-73.85
2012-06-22 00:00:00,93,71,82,0.34,0,40.84,-73.85
2012-06-23 00:00:00,86,70,78,0.04,0,40.84,-73.85
2012-06-24 00:00:00,84,69,76.5,0.05,0,40.84,-73.85
2012-06-25 00:00:00,76,62,69,1.1,0,40.84,-73.85
2012-06-26 00:00:00,74,59,66.5,0.01,0,40.84,-73.85
2012-06-27 00:00:00,84,66,75,0,0,40.84,-73.85
2012-06-28 00:00:00,90,70,80,0,0,40.84,-73.85
2012-06-29 00:00:00,97,72,84.5,0.16,0,40.84,-73.85
2012-06-30 00:00:00,95,81,88,0,0,40.84,-73.85
2012-07-01 00:00:00,96,77,86.5,0,0,40.84,-73.85
2012-07-02 00:00:00,88,74,81,0,0,40.84,-73.85
2012-07-03 00:00:00,90,75,82.5,0,0,40.84,-73.85
2012-07-04 00:00:00,94,73,83.5,0.04,0,40.84,-73.85
2012-07-05 00:00:00,95,79,87,0,0,40.84,-73.85
2012-07-06 00:00:00,91,75,83,0,0,40.84,-73.85
2012-07-07 00:00:00,95,75,85,0.31,0,40.84,-73.85
2012-07-08 00:00:00,91,75,83,0,0,40.84,-73.85
2012-07-09 00:00:00,86,74,80,0,0,40.84,-73.85
2012-07-10 00:00:00,85,72,78.5,0,0,40.84,-73.85
2012-07-11 00:00:00,86,73,79.5,0,0,40.84,-73.85
2012-07-12 00:00:00,89,72,80.5,0,0,40.84,-73.85
2012-07-13 00:00:00,89,76,82.5,0,0,40.84,-73.85
2012-07-14 00:00:00,88,75,81.5,0,0,40.84,-73.85
2012-07-15 00:00:00,89,74,81.5,0.67,0,40.84,-73.85
2012-07-16 00:00:00,91,74,82.5,0.01,0,40.84,-73.85
2012-07-17 00:00:00,97,78,87.5,0,0,40.84,-73.85
2012-07-18 00:00:00,100,76,88,0.51,0,40.84,-73.85
2012-07-19 00:00:00,78,72,75,0.01,0,40.84,-73.85
2012-07-20 00:00:00,73,63,68,0.57,0,40.84,-73.85
2012-07-21 00:00:00,78,64,71,0,0,40.84,-73.85
2012-07-22 00:00:00,84,68,76,0,0,40.84,-73.85
2012-07-23 00:00:00,87,73,80,0.08,0,40.84,-73.85
2012-07-24 00:00:00,92,77,84.5,0,0,40.84,-73.85
2012-07-25 00:00:00,86,70,78,0,0,40.84,-73.85
2012-07-26 00:00:00,91,71,81,0.35,0,40.84,-73.85
2012-07-27 00:00:00,88,74,81,0,0,40.84,-73.85
2012-07-28 00:00:00,82,70,76,0.94,0,40.84,-73.85
2012-07-29 00:00:00,80,70,75,0,0,40.84,-73.85
2012-07-30 00:00:00,82,69,75.5,0,0,40.84,-73.85
2012-07-31 00:00:00,78,71,74.5,0,0,40.84,-73.85
2012-08-01 00:00:00,82,71,76.5,0.32,0,40.84,-73.85
2012-08-02 00:00:00,89,72,80.5,0,0,40.84,-73.85
2012-08-03 00:00:00,92,77,84.5,0,0,40.84,-73.85
2012-08-04 00:00:00,91,78,84.5,0,0,40.84,-73.85
2012-08-05 00:00:00,91,75,83,0.18,0,40.84,-73.85
2012-08-06 00:00:00,88,75,81.5,0.02,0,40.84,-73.85
2012-08-07 00:00:00,83,70,76.5,0,0,40.84,-73.85
2012-08-08 00:00:00,87,73,80,0,0,40.84,-73.85
2012-08-09 00:00:00,90,76,83,0,0,40.84,-73.85
2012-08-10 00:00:00,82,73,77.5,0.3,0,40.84,-73.85
2012-08-11 00:00:00,88,77,82.5,0,0,40.84,-73.85
2012-08-12 00:00:00,88,76,82,0,0,40.84,-73.85
2012-08-13 00:00:00,86,72,79,0,0,40.84,-73.85
2012-08-14 00:00:00,80,75,77.5,0.05,0,40.84,-73.85
2012-08-15 00:00:00,80,70,75,0.44,0,40.84,-73.85
2012-08-16 00:00:00,85,69,77,0,0,40.84,-73.85
2012-08-17 00:00:00,90,72,81,0.88,0,40.84,-73.85
2012-08-18 00:00:00,79,65,72,0.34,0,40.84,-73.85
2012-08-19 00:00:00,75,64,69.5,0,0,40.84,-73.85
2012-08-20 00:00:00,80,67,73.5,0,0,40.84,-73.85
2012-08-21 00:00:00,81,68,74.5,0,0,40.84,-73.85
2012-08-22 00:00:00,83,70,76.5,0,0,40.84,-73.85
2012-08-23 00:00:00,85,71,78,0,0,40.84,-73.85
2012-08-24 00:00:00,86,72,79,0,0,40.84,-73.85
2012-08-25 00:00:00,81,72,76.5,0,0,40.84,-73.85
2012-08-26 00:00:00,80,70,75,0,0,40.84,-73.85
2012-08-27 00:00:00,82,72,77,0.65,0,40.84,-73.85
2012-08-28 00:00:00,87,75,81,0.13,0,40.84,-73.85
2012-08-29 00:00:00,79,67,73,0,0,40.84,-73.85
2012-08-30 00:00:00,84,65,74.5,0,0,40.84,-73.85
2012-08-31 00:00:00,92,72,82,0,0,40.84,-73.85
2012-09-01 00:00:00,88,75,81.5,0,0,40.84,-73.85
2012-09-02 00:00:00,81,72,76.5,0,0,40.84,-73.85
2012-09-03 00:00:00,78,72,75,0.01,0,40.84,-73.85
2012-09-04 00:00:00,82,72,77,0.16,0,40.84,-73.85
2012-09-05 00:00:00,83,75,79,0.03,0,40.84,-73.85
2012-09-06 00:00:00,81,71,76,0,0,40.84,-73.85
2012-09-07 00:00:00,88,73,80.5,0,0,40.84,-73.85
2012-09-08 00:00:00,84,67,75.5,0.97,0,40.84,-73.85
2012-09-09 00:00:00,78,65,71.5,0,0,40.84,-73.85
2012-09-10 00:00:00,74,60,67,0,0,40.84,-73.85
2012-09-11 00:00:00,73,57,65,0,0,40.84,-73.85
2012-09-12 00:00:00,81,61,71,0,0,40.84,-73.85
2012-09-13 00:00:00,81,65,73,0,0,40.84,-73.85
2012-09-14 00:00:00,81,66,73.5,0,0,40.84,-73.85
2012-09-15 00:00:00,74,62,68,0,0,40.84,-73.85
2012-09-16 00:00:00,74,60,67,0,0,40.84,-73.85
2012-09-17 00:00:00,78,59,68.5,0,0,40.84,-73.85
2012-09-18 00:00:00,76,69,72.5,2,0,40.84,-73.85
2012-09-19 00:00:00,70,60,65,0,0,40.84,-73.85
2012-09-20 00:00:00,69,56,62.5,0,0,40.84,-73.85
2012-09-21 00:00:00,73,61,67,0,0,40.84,-73.85
2012-09-22 00:00:00,76,61,68.5,0.23,0,40.84,-73.85
2012-09-23 00:00:00,69,57,63,0.01,0,40.84,-73.85
2012-09-24 00:00:00,68,56,62,0,0,40.84,-73.85
2012-09-25 00:00:00,74,54,64,0,0,40.84,-73.85
2012-09-26 00:00:00,76,66,71,0.02,0,40.84,-73.85
2012-09-27 00:00:00,75,66,70.5,0.04,0,40.84,-73.85
2012-09-28 00:00:00,67,62,64.5,1.84,0,40.84,-73.85
2012-09-29 00:00:00,65,59,62,0,0,40.84,-73.85
2012-09-30 00:00:00,68,58,63,0.07,0,40.84,-73.85
2012-10-01 00:00:00,71,55,63,0,0,40.84,-73.85
2012-10-02 00:00:00,70,63,66.5,0.35,0,40.84,-73.85
2012-10-03 00:00:00,71,64,67.5,0.01,0,40.84,-73.85
2012-10-04 00:00:00,73,68,70.5,0.01,0,40.84,-73.85
2012-10-05 00:00:00,79,63,71,0,0,40.84,-73.85
2012-10-06 00:00:00,78,56,67,0,0,40.84,-73.85
2012-10-07 00:00:00,56,49,52.5,0.23,0,40.84,-73.85
2012-10-08 00:00:00,56,47,51.5,0,0,40.84,-73.85
2012-10-09 00:00:00,58,52,55,0.05,0,40.84,-73.85
2012-10-10 00:00:00,68,53,60.5,0.23,0,40.84,-73.85
2012-10-11 00:00:00,60,49,54.5,0,0,40.84,-73.85
2012-10-12 00:00:00,58,44,51,0,0,40.84,-73.85
2012-10-13 00:00:00,55,40,47.5,0,0,40.84,-73.85
2012-10-14 00:00:00,71,54,62.5,0,0,40.84,-73.85
2012-10-15 00:00:00,73,61,67,0.16,0,40.84,-73.85
2012-10-16 00:00:00,61,50,55.5,0,0,40.84,-73.85
2012-10-17 00:00:00,62,46,54,0,0,40.84,-73.85
2012-10-18 00:00:00,66,48,57,0,0,40.84,-73.85
2012-10-19 00:00:00,68,62,65,0.61,0,40.84,-73.85
2012-10-20 00:00:00,72,57,64.5,0,0,40.84,-73.85
2012-10-21 00:00:00,66,52,59,0,0,40.84,-73.85
2012-10-22 00:00:00,68,53,60.5,0,0,40.84,-73.85
2012-10-23 00:00:00,66,55,60.5,0.03,0,40.84,-73.85
2012-10-24 00:00:00,60,56,58,0.03,0,40.84,-73.85
2012-10-25 00:00:00,62,56,59,0,0,40.84,-73.85
2012-10-26 00:00:00,67,59,63,0,0,40.84,-73.85
2012-10-27 00:00:00,65,60,62.5,0,0,40.84,-73.85
2012-10-28 00:00:00,60,56,58,0,0,40.84,-73.85
2012-10-29 00:00:00,63,55,59,0.42,0,40.84,-73.85
2012-10-30 00:00:00,57,50,53.5,0.27,0,40.84,-73.85
2012-10-31 00:00:00,53,47,50,0.01,0,40.84,-73.85
2012-11-01 00:00:00,53,45,49,0,0,40.84,-73.85
2012-11-02 00:00:00,54,44,49,0,0,40.84,-73.85
2012-11-03 00:00:00,52,43,47.5,0,0,40.84,-73.85
2012-11-04 00:00:00,53,41,47,0,0,40.84,-73.85
2012-11-05 00:00:00,46,37,41.5,0,0,40.84,-73.85
2012-11-06 00:00:00,42,34,38,0,0,40.84,-73.85
2012-11-07 00:00:00,42,33,37.5,0.66,4.2,40.84,-73.85
2012-11-08 00:00:00,47,34,40.5,0.1,0.7,40.84,-73.85
2012-11-09 00:00:00,54,38,46,0,0,40.84,-73.85
2012-11-10 00:00:00,55,44,49.5,0,0,40.84,-73.85
2012-11-11 00:00:00,64,46,55,0,0,40.84,-73.85
2012-11-12 00:00:00,66,50,58,0,0,40.84,-73.85
2012-11-13 00:00:00,61,41,51,0.05,0,40.84,-73.85
2012-11-14 00:00:00,48,39,43.5,0,0,40.84,-73.85
2012-11-15 00:00:00,45,37,41,0,0,40.84,-73.85
2012-11-16 00:00:00,47,39,43,0,0,40.84,-73.85
2012-11-17 00:00:00,51,39,45,0,0,40.84,-73.85
2012-11-18 00:00:00,49,39,44,0,0,40.84,-73.85
2012-11-19 00:00:00,48,38,43,0,0,40.84,-73.85
2012-11-20 00:00:00,49,40,44.5,0,0,40.84,-73.85
2012-11-21 00:00:00,52,41,46.5,0,0,40.84,-73.85
2012-11-22 00:00:00,53,41,47,0,0,40.84,-73.85
2012-11-23 00:00:00,56,40,48,0.03,0,40.84,-73.85
2012-11-24 00:00:00,50,37,43.5,0.01,0,40.84,-73.85
2012-11-25 00:00:00,42,35,38.5,0,0,40.84,-73.85
2012-11-26 00:00:00,48,38,43,0,0,40.84,-73.85
2012-11-27 00:00:00,42,34,38,0.48,0,40.84,-73.85
2012-11-28 00:00:00,42,36,39,0,0,40.84,-73.85
2012-11-29 00:00:00,43,35,39,0,0,40.84,-73.85
2012-11-30 00:00:00,45,37,41,0,0,40.84,-73.85
2012-12-01 00:00:00,41,37,39,0,0,40.84,-73.85
2012-12-02 00:00:00,51,41,46,0.04,0,40.84,-73.85
2012-12-03 00:00:00,60,47,53.5,0,0,40.84,-73.85
2012-12-04 00:00:00,60,46,53,0.12,0,40.84,-73.85
2012-12-05 00:00:00,56,-,-,0,0,40.84,-73.85
2012-12-06 00:00:00,40,31,35.5,0,0,40.84,-73.85
2012-12-07 00:00:00,46,35,40.5,0.15,0,40.84,-73.85
2012-12-08 00:00:00,51,44,47.5,0.32,0,40.84,-73.85
2012-12-09 00:00:00,50,44,47,0.2,0,40.84,-73.85
2012-12-10 00:00:00,58,45,51.5,0.03,0,40.84,-73.85
2012-12-11 00:00:00,57,42,49.5,0.04,0,40.84,-73.85
2012-12-12 00:00:00,43,38,40.5,0,0,40.84,-73.85
2012-12-13 00:00:00,47,37,42,0,0,40.84,-73.85
2012-12-14 00:00:00,48,37,42.5,0,0,40.84,-73.85
2012-12-15 00:00:00,46,38,42,0,0,40.84,-73.85
2012-12-16 00:00:00,47,42,44.5,0.35,0,40.84,-73.85
2012-12-17 00:00:00,44,40,42,0.25,0,40.84,-73.85
2012-12-18 00:00:00,54,44,49,0.51,0,40.84,-73.85
2012-12-19 00:00:00,47,40,43.5,0,0,40.84,-73.85
2012-12-20 00:00:00,45,36,40.5,0.01,0,40.84,-73.85
2012-12-21 00:00:00,56,39,47.5,1.13,0,40.84,-73.85
2012-12-22 00:00:00,39,37,38,0.01,0,40.84,-73.85
2012-12-23 00:00:00,42,36,39,0,0,40.84,-73.85
2012-12-24 00:00:00,39,34,36.5,0.08,0.2,40.84,-73.85
2012-12-25 00:00:00,41,33,37,0.06,0,40.84,-73.85
2012-12-26 00:00:00,40,29,34.5,0.59,0.6,40.84,-73.85
2012-12-27 00:00:00,40,31,35.5,0.3,0,40.84,-73.85
2012-12-28 00:00:00,37,31,34,0,0,40.84,-73.85
2012-12-29 00:00:00,35,31,33,0.22,1,40.84,-73.85
2012-12-30 00:00:00,35,29,32,0,0,40.84,-73.85
2012-12-31 00:00:00,39,29,34,0,0,40.84,-73.85
2013-01-01 00:00:00,41,27,34,0,0,40.84,-73.85
2013-01-02 00:00:00,34,23,28.5,0,0,40.84,-73.85
2013-01-03 00:00:00,33,24,28.5,0,0,40.84,-73.85
2013-01-04 00:00:00,38,32,35,0,0,40.84,-73.85
2013-01-05 00:00:00,42,33,37.5,0,0,40.84,-73.85
2013-01-06 00:00:00,45,35,40,0,0,40.84,-73.85
2013-01-07 00:00:00,44,36,40,0,0,40.84,-73.85
2013-01-08 00:00:00,48,36,42,0,0,40.84,-73.85
2013-01-09 00:00:00,50,36,43,0,0,40.84,-73.85
2013-01-10 00:00:00,48,40,44,0,0,40.84,-73.85
2013-01-11 00:00:00,44,37,40.5,0.47,0,40.84,-73.85
2013-01-12 00:00:00,46,42,44,0.05,0,40.84,-73.85
2013-01-13 00:00:00,49,42,45.5,0,0,40.84,-73.85
2013-01-14 00:00:00,57,39,48,0.09,0,40.84,-73.85
2013-01-15 00:00:00,39,36,37.5,0.11,0,40.84,-73.85
2013-01-16 00:00:00,38,33,35.5,0.67,0.4,40.84,-73.85
2013-01-17 00:00:00,44,36,40,0,0,40.84,-73.85
2013-01-18 00:00:00,36,25,30.5,0,0,40.84,-73.85
2013-01-19 00:00:00,51,31,41,0,0,40.84,-73.85
2013-01-20 00:00:00,54,31,42.5,0,0,40.84,-73.85
2013-01-21 00:00:00,33,28,30.5,0,0,40.84,-73.85
2013-01-22 00:00:00,29,15,22,0,0,40.84,-73.85
2013-01-23 00:00:00,20,13,16.5,0,0,40.84,-73.85
2013-01-24 00:00:00,24,14,19,0,0,40.84,-73.85
2013-01-25 00:00:00,26,15,20.5,0.07,1.2,40.84,-73.85
2013-01-26 00:00:00,28,17,22.5,0,0,40.84,-73.85
2013-01-27 00:00:00,33,21,27,0,0,40.84,-73.85
2013-01-28 00:00:00,36,29,32.5,0.25,0.4,40.84,-73.85
2013-01-29 00:00:00,47,36,41.5,0.15,0,40.84,-73.85
2013-01-30 00:00:00,54,37,45.5,0.04,0,40.84,-73.85
2013-01-31 00:00:00,57,31,44,0.93,0,40.84,-73.85
2013-02-01 00:00:00,31,25,28,0,0,40.84,-73.85
2013-02-02 00:00:00,31,21,26,0.04,0.7,40.84,-73.85
2013-02-03 00:00:00,31,23,27,0.03,0.6,40.84,-73.85
2013-02-04 00:00:00,31,24,27.5,0,0,40.84,-73.85
2013-02-05 00:00:00,31,28,29.5,0.02,0.5,40.84,-73.85
2013-02-06 00:00:00,39,30,34.5,0,0.1,40.84,-73.85
2013-02-07 00:00:00,33,26,29.5,0,0,40.84,-73.85
2013-02-08 00:00:00,34,27,30.5,0.76,6.6,40.84,-73.85
2013-02-09 00:00:00,32,22,27,0.21,3.9,40.84,-73.85
2013-02-10 00:00:00,35,19,27,0,0,40.84,-73.85
2013-02-11 00:00:00,44,33,38.5,0.56,0,40.84,-73.85
2013-02-12 00:00:00,45,37,41,0,0,40.84,-73.85
2013-02-13 00:00:00,43,32,37.5,0.02,0,40.84,-73.85
2013-02-14 00:00:00,45,34,39.5,0.02,0,40.84,-73.85
2013-02-15 00:00:00,53,37,45,0,0,40.84,-73.85
2013-02-16 00:00:00,43,32,37.5,0.02,0,40.84,-73.85
2013-02-17 00:00:00,32,19,25.5,0,0,40.84,-73.85
2013-02-18 00:00:00,35,18,26.5,0,0,40.84,-73.85
2013-02-19 00:00:00,46,32,39,0.18,0,40.84,-73.85
2013-02-20 00:00:00,39,26,32.5,0,0,40.84,-73.85
2013-02-21 00:00:00,34,25,29.5,0,0,40.84,-73.85
2013-02-22 00:00:00,37,26,31.5,0,0,40.84,-73.85
2013-02-23 00:00:00,39,36,37.5,0.15,0,40.84,-73.85
2013-02-24 00:00:00,46,34,40,0,0,40.84,-73.85
2013-02-25 00:00:00,44,33,38.5,0,0,40.84,-73.85
2013-02-26 00:00:00,42,35,38.5,0.14,0,40.84,-73.85
2013-02-27 00:00:00,45,36,40.5,0.72,0,40.84,-73.85
2013-02-28 00:00:00,50,40,45,0,0,40.84,-73.85
2013-03-01 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-02 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-03 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-04 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-05 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-06 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-07 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-08 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-09 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-10 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-11 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-12 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-13 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-14 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-15 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-16 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-17 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-18 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-19 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-20 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-21 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-22 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-23 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-24 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-25 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-26 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-27 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-28 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-29 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-30 00:00:00,-,-,-,-,-,40.84,-73.85
2013-03-31 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-01 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-02 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-03 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-04 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-05 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-06 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-07 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-08 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-09 00:00:00,-,-,-,-,-,40.84,-73.85
2013-04-10 00:00:00,-,-,-,-,-,40.84,-73.85
